Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_re_con[feeder2_973,3,810]",0.7130895312875509,0.0,0.0,0.7130895312875509,0.7130895312875509
"Idelta_re_con[feeder2_973,3,780]",-0.7127513941377401,0.0,0.0,0.7127513941377401,0.7127513941377401
"Idelta_re_con[feeder2_989,3,780]",0.7118756505956298,0.0,0.0,0.7118756505956298,0.7118756505956298
"Idelta_re_con[feeder2_973,1,180]",-0.7023356524296105,0.0,0.0,0.7023356524296105,0.7023356524296105
"Idelta_im_con[feeder2_973,2,840]",-0.6992087874386925,0.0,0.0,0.6992087874386925,0.6992087874386925
"Idelta_im_con[feeder2_989,1,540]",-0.6969623503783943,0.0,0.0,0.6969623503783943,0.6969623503783943
"Idelta_im_con[feeder2_973,1,540]",0.6947635750184418,0.0,0.0,0.6947635750184418,0.6947635750184418
"Idelta_im_con[feeder2_973,3,990]",0.6945708780840505,0.0,0.0,0.6945708780840505,0.6945708780840505
"Idelta_im_con[feeder2_989,2,840]",0.6928689588176216,0.0,0.0,0.6928689588176216,0.6928689588176216
"Idelta_im_con[feeder2_952,2,1350]",-0.6925158945459771,0.0,0.0,0.6925158945459771,0.6925158945459771
"Idelta_re_con[feeder2_989,1,180]",0.6899330588132386,0.0,0.0,0.6899330588132386,0.6899330588132386
"Idelta_re_con[feeder2_973,2,960]",-0.6898902640677989,0.0,0.0,0.6898902640677989,0.6898902640677989
"Idelta_re_con[feeder2_989,2,960]",0.6894065561900504,0.0,0.0,0.6894065561900504,0.6894065561900504
"Idelta_im_con[feeder2_952,3,1260]",-0.6806243003447889,0.0,0.0,0.6806243003447889,0.6806243003447889
"Idelta_re_con[feeder2_1236,3,1020]",-0.6761118887225166,0.0,0.0,0.6761118887225166,0.6761118887225166
"Idelta_im_con[feeder2_952,2,1140]",-0.6701508040214321,0.0,0.0,0.6701508040214321,0.6701508040214321
"Idelta_im_con[feeder2_989,3,990]",-0.6666762375997379,0.0,0.0,0.6666762375997379,0.6666762375997379
"Idelta_re_con[feeder2_1248,3,1020]",0.662738839484291,0.0,0.0,0.662738839484291,0.662738839484291
"Idelta_re_con[feeder2_973,2,1350]",0.6563902241177857,0.0,0.0,0.6563902241177857,0.6563902241177857
"Idelta_re_con[feeder2_973,1,1440]",0.6560263619758189,0.0,0.0,0.6560263619758189,0.6560263619758189
"Idelta_im_con[feeder2_952,2,60]",0.6545368929332653,0.0,0.0,0.6545368929332653,0.6545368929332653
"Idelta_im_con[feeder2_963,2,330]",0.6508284728503639,0.0,0.0,0.6508284728503639,0.6508284728503639
"Idelta_im_con[feeder2_963,2,60]",-0.6467135277765408,0.0,0.0,0.6467135277765408,0.6467135277765408
"Idelta_im_con[feeder2_963,2,1140]",0.6459680063175313,0.0,0.0,0.6459680063175313,0.6459680063175313
"Idelta_re_con[feeder2_1236,3,1080]",-0.643827771069482,0.0,0.0,0.643827771069482,0.643827771069482
"Idelta_im_con[feeder2_989,3,810]",0.6427556612359622,0.0,0.0,0.6427556612359622,0.6427556612359622
"Idelta_im_con[feeder2_952,2,90]",-0.6424650381023866,0.0,0.0,0.6424650381023866,0.6424650381023866
"Idelta_re_con[feeder2_989,1,1440]",-0.6422501938868521,0.0,0.0,0.6422501938868521,0.6422501938868521
"Idelta_re_con[feeder2_952,3,720]",0.6391130429692566,0.0,0.0,0.6391130429692566,0.6391130429692566
"Idelta_re_con[feeder2_1248,3,1080]",0.638515591059786,0.0,0.0,0.638515591059786,0.638515591059786
"Idelta_im_con[feeder2_952,3,1290]",-0.6382600998258567,0.0,0.0,0.6382600998258567,0.6382600998258567
